"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190101 ~ 20191231"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도"
"경기도 안산단원구 선부동","집합","1***","선부광장1로","일반상업","제2종근린생활","25m이상","23.1"," ","13,500","null","201910","24"," ","1992"
"경기도 안산단원구 선부동","집합","1***","선부광장로","일반상업","기타","25m이상","57.67"," ","11,000","null","201910","30"," ","1991"
"경기도 안산단원구 선부동","집합","1***","선부광장로","일반상업","제2종근린생활","25m이상","38.92"," ","7,000","5","201910","30"," ","1991"
"경기도 안산단원구 선부동","집합","1***","선부광장로","일반상업","제1종근린생활","25m이상","1364.77"," ","350,000","5","201910","31"," ","2002"
"경기도 안산단원구 선부동","집합","1***","선이로","일반상업","판매","25m미만","82.17"," ","8,200","2","201910","31"," ","1991"
"경기도 안산단원구 선부동","일반","1***","선부로","제2종일반주거","제2종근린생활","25m미만","265.68","232.00","70,000","null","201911","3"," ","2008"
"경기도 안산단원구 선부동","일반","1***","선부로","제2종일반주거","제2종근린생활","25m미만","650.12","231.20","101,000","null","201911","6"," ","1990"
"경기도 안산단원구 선부동","집합","1***","선부광장1로","일반상업","제2종근린생활","25m이상","112"," ","20,000","null","201911","12"," ","2008"
"경기도 안산단원구 선부동","집합","1***","선부광장1로","일반상업","제2종근린생활","25m이상","112"," ","20,000","null","201911","12"," ","2008"
"경기도 안산단원구 선부동","집합","1***","선부로","일반상업","제2종근린생활","25m미만","48.92"," ","50,000","1","201911","12"," ","1996"
"경기도 안산단원구 선부동","집합","1***","선부광장북로","제3종일반주거","제2종근린생활","25m이상","47.58"," ","40,000","2","201911","14"," ","2010"
"경기도 안산단원구 선부동","집합","1***","선이로","일반상업","판매","25m미만","21.15"," ","2,100","null","201911","14"," ","1991"
"경기도 안산단원구 선부동","집합","1***","선부광장1로","일반상업","제2종근린생활","25m이상","75.33"," ","12,000","3","201911","25"," ","1990"
"경기도 안산단원구 선부동","집합","1***","삼일로","일반상업","판매","25m이상","9.59"," ","2,100","null","201911","26"," ","1994"
"경기도 안산단원구 선부동","집합","1***","선이로","일반상업","제2종근린생활","25m미만","138.6"," ","12,000","30","201912","13"," ","1991"
"경기도 안산단원구 성곡동","집합","6**","번영1로","일반공업","업무","25m미만","52.25"," ","17,810","1","201901","2"," ","2011"
"경기도 안산단원구 성곡동","집합","6**","번영1로","일반공업","업무","25m미만","47.5"," ","16,190","1","201901","2"," ","2011"
"경기도 안산단원구 성곡동","집합","6**","번영1로","일반공업","제1종근린생활","25m미만","52.25"," ","3,143","3","201901","2"," ","2011"
"경기도 안산단원구 성곡동","집합","7**","엠티브이1로","준공업","제2종근린생활","-","189.84"," ","59,729","2","201901","3"," ","2018"
"경기도 안산단원구 성곡동","집합","6**","번영1로","일반공업","제1종근린생활","25m미만","52.25"," ","3,143","3","201901","3"," ","2011"
"경기도 안산단원구 성곡동","집합","6**","만해로","일반공업","제2종근린생활","25m이상","245.59"," ","60,291","2","201901","23"," ","2017"
"경기도 안산단원구 성곡동","집합","6**","만해로","일반공업","제2종근린생활","25m이상","180.51"," ","43,398","2","201902","14"," ","2017"
"경기도 안산단원구 성곡동","집합","6**","해안로31번길","일반공업","제2종근린생활","12m미만","183.3"," ","52,000","1","201903","1"," ","2007"
"경기도 안산단원구 성곡동","집합","7**","엠티브이1로","준공업","제2종근린생활","25m미만","126.23"," ","61,000","1","201905","21"," ","2018"
"경기도 안산단원구 성곡동","집합","7**","엠티브이1로","준공업","제2종근린생활","25m미만","126.23"," ","61,000","1","201905","21"," ","2018"
"경기도 안산단원구 성곡동","집합","6**","성곡로","일반공업","제2종근린생활","25m이상","215"," ","86,000","1","201908","8"," ","2014"
"경기도 안산단원구 성곡동","집합","6**","지원로","일반공업","제2종근린생활","12m미만","13.13"," ","2,968","1","201909","26"," ","2014"
"경기도 안산단원구 신길동","집합","1***","신길로","제2종일반주거","제1종근린생활","25m미만","50"," ","68,000","1","201901","23"," ","2010"
"경기도 안산단원구 신길동","집합","1***","신길로","제2종일반주거","제1종근린생활","25m미만","55"," ","12,700","2","201902","16"," ","2010"
"경기도 안산단원구 신길동","집합","1***","도일로","제2종일반주거","제2종근린생활","25m미만","120"," ","16,230","3","201903","14"," ","2012"
"경기도 안산단원구 신길동","집합","1***","도일로","제2종일반주거","제1종근린생활","25m미만","61.68"," ","8,570","3","201903","14"," ","2012"
"경기도 안산단원구 신길동","일반","2**","중앙대로","개발제한구역","기타","8m미만","489.6","976.00","108,360","null","201904","30"," ","2017"
"경기도 안산단원구 신길동","집합","7**","새뿔길","제3종일반주거","제1종근린생활","25m미만","126.18"," ","11,000","null","201905","29"," ","1998"
"경기도 안산단원구 신길동","집합","1***","신길로","제2종일반주거","제2종근린생활","25m미만","19.5"," ","5,500","null","201909","23"," ","2010"
"경기도 안산단원구 신길동","집합","1***","신길로","제2종일반주거","제2종근린생활","25m미만","81.7"," ","23,200","2","201909","23"," ","2010"
"경기도 안산단원구 신길동","집합","1***","중앙대로","준주거","제2종근린생활","25m미만","108.44"," ","10,000","null","201909","23"," ","2015"
"경기도 안산단원구 와동","일반","7**","와동로","제2종일반주거","제2종근린생활","25m미만","591.9","260.80","125,000","null","201901","15"," ","2002"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","24.3"," ","4,800","1","201901","2"," ","1989"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","20.7"," ","4,100","2","201901","2"," ","1989"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","20.7"," ","4,100","3","201901","2"," ","1989"
"경기도 안산단원구 원곡동","집합","8**","원초로","일반상업","판매","25m미만","10.24"," ","3,000","2","201901","4"," ","1989"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","20.26"," ","750","null","201901","7"," ","1989"
"경기도 안산단원구 원곡동","집합","8**","라성로","제2종일반주거","제2종근린생활","25m이상","43.5"," ","35,310","1","201901","12"," ","1983"
"경기도 안산단원구 원곡동","집합","8**","라성로","일반상업","기타","25m미만","24.57"," ","3,190","null","201901","16"," ","1985"
"경기도 안산단원구 원곡동","집합","8**","라성로","일반상업","기타","25m미만","23.31"," ","3,020","null","201901","16"," ","1985"
"경기도 안산단원구 원곡동","집합","8**","라성로","일반상업","기타","25m미만","24.57"," ","3,190","null","201901","16"," ","1985"
"경기도 안산단원구 원곡동","집합","8**","라성로","일반상업","기타","25m미만","8.12"," ","1,060","null","201901","16"," ","1985"
"경기도 안산단원구 원곡동","집합","8**","라성로","일반상업","기타","25m미만","8.12"," ","1,060","null","201901","16"," ","1985"
"경기도 안산단원구 원곡동","집합","8**","라성로","일반상업","기타","25m미만","8.12"," ","1,060","null","201901","16"," ","1985"
"경기도 안산단원구 원곡동","집합","8**","라성로","일반상업","기타","25m미만","8.12"," ","1,060","null","201901","16"," ","1985"
"경기도 안산단원구 원곡동","집합","8**","라성로","일반상업","기타","25m미만","8.12"," ","1,060","null","201901","16"," ","1985"
"경기도 안산단원구 원곡동","집합","8**","원초로","일반상업","판매","25m미만","17.22"," ","1,800","2","201901","17"," ","1989"
"경기도 안산단원구 원곡동","일반","7**","원곡공원로","제2종일반주거","숙박","25m미만","372.6","135.10","90,000","null","201901","20"," ","1984"
"경기도 안산단원구 원곡동","집합","8**","원초로","일반상업","판매","25m미만","14.19"," ","1,800","2","201901","25"," ","1989"
"경기도 안산단원구 원곡동","집합","8**","유아원길","제2종일반주거","제1종근린생활","12m미만","445"," ","131,344","null","201902","7"," ","1984"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","10.54"," ","1,200","null","201902","8"," ","1989"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","20.7"," ","4,100","2","201902","12"," ","1989"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m미만","24.75"," ","11,100","1","201902","12"," ","2013"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","업무","25m미만","21"," ","6,300","2","201902","12"," ","2013"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","20.7"," ","4,100","3","201902","12"," ","1989"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","24.3"," ","4,800","1","201902","12"," ","1989"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","업무","25m미만","21"," ","5,700","3","201902","12"," ","2013"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","20.7"," ","4,350","2","201902","13"," ","1989"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m미만","24.75"," ","11,750","1","201902","13"," ","2013"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","업무","25m미만","21"," ","5,875","3","201902","13"," ","2013"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","업무","25m미만","21"," ","5,875","2","201902","13"," ","2013"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","20.7"," ","4,350","3","201902","13"," ","1989"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","24.3"," ","5,300","1","201902","13"," ","1989"
"경기도 안산단원구 원곡동","집합","7**","화랑로","제2종일반주거","제1종근린생활","25m미만","69.96"," ","12,000","null","201902","21"," ","2007"
"경기도 안산단원구 원곡동","집합","7**","화랑로","제2종일반주거","제1종근린생활","25m미만","96.52"," ","18,000","4","201902","21"," ","2007"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","19.85"," ","1,100","null","201902","21"," ","1989"
"경기도 안산단원구 원곡동","집합","8**","원초로","일반상업","판매","25m미만","10.56"," ","1,450","2","201902","22"," ","1989"
"경기도 안산단원구 원곡동","집합","8**","원초로","일반상업","판매","25m미만","17.22"," ","1,800","2","201902","28"," ","1989"
"경기도 안산단원구 원곡동","집합","8**","원선로","제2종일반주거","제1종근린생활","25m미만","16.87"," ","12,000","1","201903","1"," ","1984"
"경기도 안산단원구 원곡동","집합","8**","원선로","제2종일반주거","제1종근린생활","25m미만","16.87"," ","11,000","1","201903","1"," ","1984"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","20.7"," ","4,100","3","201903","4"," ","1989"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","24.3"," ","4,800","1","201903","4"," ","1989"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","20.7"," ","4,100","2","201903","4"," ","1989"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","업무","25m미만","21"," ","6,500","2","201903","5"," ","2013"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m미만","24.75"," ","10,000","1","201903","5"," ","2013"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","업무","25m미만","21"," ","6,500","3","201903","5"," ","2013"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m이상","57.68"," ","1,500","null","201903","5"," ","1989"
"경기도 안산단원구 원곡동","집합","9**","풍전로","일반상업","판매","25m미만","12.38"," ","15,000","1","201903","5"," ","2013"
