zip,violent crime,property crime
11288,,
11289,,
11290,,
11291,,
11292,,
11293,,
11294,,
11295,,
11296,,
11297,,
11298,,
11299,,
11300,,
11301,,
11302,,
11303,,
11304,,
11305,,
11306,,
11307,,
11308,,
11309,,
11310,,
11311,,
11312,,
11313,,
11314,,
11315,,
11316,,
11317,,
11318,,
11319,,
11320,,
11321,,
11322,,
11323,,
11324,,
11325,,
11326,,
11327,,
11328,,
11329,,
11330,,
11331,,
11332,,
11333,,
11334,,
11335,,
11336,,
11337,,
11338,,
11339,,
11340,,
11341,,
11342,,
11343,,
11344,,
11345,,
11346,,
11347,,
11348,,
11349,,
11350,,
11351,,
11352,,
11353,,
11354,39.5,37.6
11355,39.6,38.2
11356,27.3,24.4
11357,19.2,15.4
11358,21.5,14.0
11359,,
11360,20.1,16.3
11361,21.2,17.2
11362,18.6,15.0
11363,17.7,14.5
11364,20.4,16.4
11365,26.3,23.6
11366,21.0,16.8
11367,26.8,24.3
11368,57.4,57.4
11369,37.0,34.2
11370,32.6,29.9
11371,,
11372,44.9,44.5
11373,39.8,38.8
11374,31.5,30.5
11375,21.7,16.2
11376,,
11377,39.3,38.6
11378,26.1,23.3
11379,21.5,17.3
11380,,
11381,,
11382,,
11383,,
11384,,
11385,39.1,38.5
11386,,
11387,,
11388,,
11389,,
11390,,
11391,,
11392,,
11393,,
11394,,
11395,,
11396,,
11397,,
11398,,
11399,,
11400,,
11401,,
11402,,
11403,,
11404,,
11405,,
11406,,
11407,,
11408,,
11409,,
11410,,
11411,20.7,15.0
11412,34.7,30.3
11413,31.4,27.2
11414,22.7,18.0
11415,28.9,28.0
11416,36.5,34.3
11417,24.7,20.5
11418,35.3,33.3
11419,27.9,23.7
11420,27.5,22.6
11421,30.7,27.2
11422,31.2,27.7
11423,29.6,26.3
11424,,
11425,,
11426,18.4,14.8
11427,21.3,17.1
11428,20.5,16.4
11429,32.5,28.2
11430,,
11431,,
11432,35.7,34.3
11433,56.2,54.5
11434,48.1,46.5
11435,41.1,39.6
11436,33.8,29.2
11437,,
11438,,
11439,,
11440,,
11441,,
11442,,
11443,,
11444,,
11445,,
11446,,
11447,,
11448,,
11449,,
11450,,
11451,,
11452,,
11453,,
11454,,
11455,,
11456,,
11457,,
11458,,
11459,,
11460,,
11461,,
11462,,
11463,,
11464,,
11465,,
11466,,
11467,,
11468,,
11469,,
11470,,
11471,,
11472,,
11473,,
11474,,
11475,,
11476,,
11477,,
11478,,
11479,,
11480,,
11481,,
11482,,
11483,,
11484,,
11485,,
11486,,
11487,,
11488,,
11489,,
11490,,
11491,,
11492,,
11493,,
11494,,
11495,,
11496,,
11497,,
11498,,
11499,,
11500,,
11501,21.0,27.7
11502,,
11503,,
11504,,
11505,,
11506,,
11507,15.9,19.7
11508,,
11509,21.7,26.0
11510,26.1,30.9
11511,,
11512,,
11513,,
11514,18.8,24.7
11515,,
11516,24.8,30.1
11517,,
11518,27.3,32.8
11519,,
11520,41.2,46.6
11521,,
11522,,
11523,,
11524,,
11525,,
11526,,
11527,,
11528,,
11529,,
11530,20.3,23.6
11531,,
11532,,
11533,,
11534,,
11535,,
11536,,
11537,,
11538,,
11539,,
11540,,
11541,,
11542,32.2,37.2
11543,,
11544,,
11545,25.3,27.7
11546,,
11547,18.6,23.6
11548,26.5,30.2
11549,,
11550,59.5,63.7
11551,,
11552,26.9,31.7
11553,37.5,42.9
11554,16.2,21.2
11555,,
11556,,
11557,22.9,27.0
11558,30.8,36.8
11559,23.8,28.3
11560,31.9,35.6
11561,28.2,33.7
11562,,
11563,26.8,32.1
11564,,
11565,22.0,25.5
11566,20.3,23.5
11567,,
11568,5.0,2.8
11569,24.1,29.1
11570,27.1,32.7
11571,,
11572,11.6,16.7
11573,,
11574,,
11575,42.9,47.6
11576,15.0,18.8
11577,17.3,22.2
11578,,
11579,31.9,35.7
11580,27.2,32.1
11581,25.4,30.0
11582,,
11583,,
11584,,
11585,,
11586,,
11587,,
11588,,
11589,,
11590,20.6,26.7
11591,,
11592,,
11593,,
11594,,
11595,,
11596,17.5,22.4
11597,,
11598,20.5,24.0
11599,,
11600,,
11601,,
11602,,
11603,,
11604,,
11605,,
11606,,
11607,,
11608,,
11609,,
11610,,
11611,,
11612,,
11613,,
11614,,
11615,,
11616,,
11617,,
11618,,
11619,,
11620,,
11621,,
11622,,
11623,,
11624,,
11625,,
11626,,
11627,,
11628,,
11629,,
11630,,
11631,,
11632,,
11633,,
11634,,
11635,,
11636,,
11637,,
11638,,
11639,,
11640,,
11641,,
11642,,
11643,,
11644,,
11645,,
11646,,
11647,,
11648,,
11649,,
11650,,
11651,,
11652,,
11653,,
11654,,
11655,,
11656,,
11657,,
11658,,
11659,,
11660,,
11661,,
11662,,
11663,,
11664,,
11665,,
11666,,
11667,,
11668,,
11669,,
11670,,
11671,,
11672,,
11673,,
11674,,
11675,,
11676,,
11677,,
11678,,
11679,,
11680,,
11681,,
11682,,
11683,,
11684,,
11685,,
11686,,
11687,,
11688,,
11689,,
11690,,
11691,61.9,60.7
11692,62.6,60.5
11693,47.9,46.0
11694,24.1,21.5
11695,,
11696,,
11697,16.6,13.6
11698,,
11699,,
11700,,
11701,30.5,38.7
11702,21.2,27.4
11703,22.1,28.3
11704,24.5,31.8
11705,13.9,19.5
11706,51.4,58.5
11707,,
11708,,
11709,12.5,18.1
11710,22.1,25.8
11711,,
11712,,
11713,56.2,61.0
11714,27.7,30.3
11715,15.3,20.7
11716,44.7,51.0
11717,57.6,63.2
11718,5.9,10.2
11719,40.8,45.1
11720,40.1,44.3
11721,16.0,20.0
11722,60.0,65.6
11723,,
11724,14.4,18.2
11725,8.0,12.7
11726,31.1,38.5
11727,45.2,51.1
11728,,
11729,23.5,30.1
11730,38.0,42.8
11731,17.3,21.9
11732,30.3,34.0
11733,30.1,33.0
11734,,
11735,30.7,34.1
11736,,
11737,,
11738,35.2,38.9
11739,6.9,11.1
11740,19.0,24.5
11741,16.0,21.5
11742,14.8,20.5
11743,17.7,22.5
11744,,
11745,,
11746,19.2,24.4
11747,17.1,21.7
11748,,
11749,46.2,51.9
11750,,
11751,15.4,20.9
11752,43.0,48.5
11753,23.7,25.9
11754,15.9,20.4
11755,37.0,40.9
11756,14.4,18.5
11757,23.6,30.5
11758,28.7,31.4
11759,,
11760,,
11761,,
11762,25.5,27.6
11763,46.5,52.0
11764,31.8,34.9
11765,4.6,9.6
11766,30.7,33.4
11767,10.6,14.6
11768,16.5,20.9
11769,38.6,43.6
11770,61.4,67.7
11771,29.0,32.2
11772,48.4,54.2
11773,,
11774,,
11775,,
11776,36.6,40.7
11777,34.5,39.1
11778,37.7,42.1
11779,40.6,45.3
11780,12.9,16.9
11781,,
11782,16.0,22.0
11783,20.7,24.1
11784,40.8,45.2
11785,,
11786,27.7,30.2
11787,11.1,15.2
11788,12.1,17.9
11789,36.4,40.0
11790,28.7,31.5
11791,24.1,26.1
11792,6.3,10.9
11793,20.8,24.2
11794,,
11795,11.8,16.3
11796,42.0,47.5
11797,25.5,28.0
11798,42.4,48.4
11799,,
11800,,
11801,29.7,32.7
11802,,
11803,24.0,26.1
11804,5.1,9.7
11805,,
11806,,
11807,,
11808,,
11809,,
11810,,
11811,,
11812,,
11813,,
11814,,
11815,,
11816,,
11817,,
11818,,
11819,,
11820,,
11821,,
11822,,
11823,,
11824,,
11825,,
11826,,
11827,,
11828,,
11829,,
11830,,
11831,,
11832,,
11833,,
11834,,
11835,,
11836,,
11837,,
11838,,
11839,,
11840,,
11841,,
11842,,
11843,,
11844,,
11845,,
11846,,
11847,,
11848,,
11849,,
11850,,
11851,,
11852,,
11853,,
11854,,
11855,,
11856,,
11857,,
11858,,
11859,,
11860,,
11861,,
11862,,
11863,,
11864,,
11865,,
11866,,
11867,,
11868,,
11869,,
11870,,
11871,,
11872,,
11873,,
11874,,
11875,,
11876,,
11877,,
11878,,
11879,,
11880,,
11881,,
11882,,
11883,,
11884,,
11885,,
11886,,
11887,,
11888,,
11889,,
11890,,
11891,,
11892,,
11893,,
11894,,
11895,,
11896,,
11897,,
11898,,
11899,,
11900,,
11901,35.3,43.6
11902,,
11903,,
11904,,
11905,,
11906,,
11907,,
11908,,
11909,,
11910,,
11911,,
11912,,
11913,,
11914,,
11915,,
11916,,
11917,,
11918,,
11919,,
11920,,
11921,,
11922,,
11923,,
11924,,
11925,,
11926,,
11927,,
11928,,
11929,,
11930,15.7,22.9
11931,7.0,17.9
11932,25.9,32.4
11933,21.8,29.8
11934,33.1,36.5
11935,15.8,22.1
11936,,
11937,20.7,26.7
11938,,
11939,25.9,32.0
11940,34.2,38.4
11941,8.2,13.4
11942,10.1,20.5
11943,,
11944,32.7,39.3
11945,,
11946,11.0,23.3
11947,13.5,22.2
11948,31.8,37.2
11949,35.3,39.1
11950,46.9,52.1
11951,52.0,57.0
11952,18.4,24.4
11953,46.4,51.9
11954,18.3,25.1
11955,52.7,59.0
11956,21.1,27.3
11957,14.4,20.1
11958,14.8,21.0
11959,10.4,21.8
11960,10.3,16.3
11961,41.5,45.9
11962,9.1,18.1
11963,11.1,23.7
11964,17.8,24.6
11965,17.7,25.0
11966,,
11967,45.0,49.5
11968,10.7,22.6
11969,,
11970,39.3,48.4
11971,17.3,23.6
11972,9.7,19.4
11973,48.1,53.6
11974,,
11975,31.9,38.5
11976,9.7,19.5
11977,10.5,21.6
11978,10.9,23.4
11979,,
11980,39.0,43.6
11981,,
11982,,
11983,,
11984,,
11985,,
11986,,
11987,,
11988,,
11989,,
11990,,
11991,,
11992,,
11993,,
11994,,
11995,,
11996,,
11997,,
11998,,
11999,,
12000,,
12001,,
12002,,
12003,,
12004,,
12005,,
12006,,
12007,,
12008,4.5,9.6
12009,12.7,20.1
12010,36.7,44.6
12011,,
12012,,
12013,,
12014,,
12015,28.1,34.5
12016,,
12017,9.8,16.1
12018,13.2,18.6
12019,11.3,16.8
12020,21.2,27.5
12021,,
12022,23.2,29.0
12023,11.2,15.8
12024,,
12025,21.8,27.7
12026,,
12027,11.0,17.1
12028,10.3,16.4
12029,21.9,27.4
12030,,
12031,31.2,36.0
12032,18.1,24.1
12033,17.6,22.2
12034,,
12035,34.0,38.6
12036,47.7,51.8
12037,24.6,31.1
12038,,
12039,,
12040,20.1,23.3
12041,5.3,9.9
12042,14.4,20.6
12043,33.2,45.0
12044,,
12045,24.8,29.7
12046,18.8,22.1
12047,39.1,44.7
12048,,
12049,,
12050,,
12051,34.9,40.9
12052,26.5,31.5
12053,17.0,22.7
12054,14.1,20.4
12055,,
12056,16.7,22.1
12057,15.8,21.3
12058,12.3,18.8
12059,16.1,21.3
12060,18.0,23.4
12061,16.4,24.3
12062,14.6,20.0
12063,18.4,22.7
12064,36.8,41.9
12065,19.3,25.4
12066,19.2,24.2
12067,12.6,17.3
12068,27.7,33.0
12069,54.4,59.1
12070,24.2,28.6
12071,35.6,41.0
12072,32.5,37.0
12073,,
12074,13.9,19.2
12075,22.5,28.7
12076,27.6,33.2
12077,14.0,20.2
12078,43.6,52.8
12079,,
12080,,
12081,,
12082,,
12083,16.0,21.6
12084,35.4,45.8
12085,58.1,65.1
12086,22.5,27.5
12087,14.0,19.2
12088,,
12089,47.8,53.2
12090,34.7,41.6
12091,,
12092,29.3,41.5
12093,32.0,37.0
12094,17.3,22.4
12095,28.1,38.0
12096,,
12097,,
12098,,
12099,,
12100,,
12101,,
12102,,
12103,,
12104,,
12105,,
12106,19.3,25.1
12107,,
12108,18.6,25.0
12109,,
12110,20.2,29.2
12111,,
12112,,
12113,,
12114,,
12115,20.9,28.7
12116,26.7,32.0
12117,24.7,30.9
12118,25.1,31.2
12119,,
12120,21.4,26.6
12121,9.4,14.2
12122,34.0,40.0
12123,16.7,21.0
12124,11.0,15.4
12125,33.0,38.8
12126,,
12127,,
12128,,
12129,,
12130,17.9,23.5
12131,34.8,40.3
12132,30.6,36.7
12133,,
12134,28.8,33.2
12135,,
12136,2.8,8.3
12137,20.7,26.1
12138,21.5,26.7
12139,33.8,41.0
12140,12.0,16.8
12141,,
12142,,
12143,29.2,33.7
12144,31.3,37.3
12145,,
12146,,
12147,12.4,17.8
12148,11.3,16.7
12149,35.0,40.7
12150,34.9,43.6
12151,14.5,19.4
12152,,
12153,7.9,13.4
12154,24.9,30.2
12155,30.0,35.4
12156,17.1,20.9
12157,20.8,26.3
12158,13.7,19.6
12159,13.1,19.4
12160,14.8,19.4
12161,23.1,29.4
12162,,
12163,,
12164,29.5,36.0
12165,23.5,29.4
12166,25.5,30.0
12167,32.9,38.9
12168,21.8,26.8
12169,14.7,19.5
12170,17.6,21.1
12171,,
12172,43.2,49.8
12173,25.0,30.3
12174,38.6,44.3
12175,32.1,37.4
12176,27.7,33.1
12177,16.6,22.0
12178,,
12179,,
12180,46.8,54.4
12181,,
12182,50.8,57.5
12183,44.5,52.8
12184,21.3,27.2
12185,15.2,20.6
12186,11.1,16.3
12187,25.4,31.4
12188,27.1,32.1
12189,42.3,50.5
12190,46.1,52.2
12191,,
12192,15.3,20.2
12193,11.6,16.9
12194,12.7,18.3
12195,31.9,36.7
12196,11.6,16.5
12197,26.1,31.3
12198,12.8,18.7
12199,,
12200,,
12201,,
12202,72.1,76.2
12203,45.1,55.6
12204,48.8,59.6
12205,26.3,35.2
12206,71.0,75.4
12207,72.1,76.3
12208,47.0,57.1
12209,56.7,64.1
12210,70.7,75.1
12211,11.1,19.3
12212,,
12213,,
12214,,
12215,,
12216,,
12217,,
12218,,
12219,,
12220,,
12221,,
12222,,
12223,,
12224,,
12225,,
12226,,
12227,,
12228,,
12229,,
12230,,
12231,,
12232,,
12233,,
12234,,
12235,,
12236,,
12237,,
12238,,
12239,,
12240,,
12241,,
12242,,
12243,,
12244,,
12245,,
12246,,
12247,,
12248,,
12249,,
12250,,
12251,,
12252,,
12253,,
12254,,
12255,,
12256,,
12257,,
12258,,
12259,,
12260,,
12261,,
12262,,
12263,,
12264,,
12265,,
12266,,
12267,,
12268,,
12269,,
12270,,
12271,,
12272,,
12273,,
12274,,
12275,,
12276,,
12277,,
12278,,
12279,,
12280,,
12281,,
12282,,
12283,,
12284,,
12285,,
12286,,
12287,,
12288,,
12289,,
12290,,
12291,,
12292,,
12293,,
12294,,
12295,,
12296,,
12297,,
12298,,
12299,,
12300,,
12301,,
12302,21.3,29.9
12303,27.3,34.6
12304,43.2,47.7
12305,60.0,64.2
12306,29.0,38.6
12307,64.7,68.9
12308,48.9,54.1
12309,12.6,19.1
12310,,
12311,,
12312,,
12313,,
12314,,
12315,,
12316,,
12317,,
12318,,
12319,,
12320,,
12321,,
12322,,
12323,,
12324,,
12325,,
12326,,
12327,,
12328,,
12329,,
12330,,
12331,,
12332,,
12333,,
12334,,
12335,,
12336,,
12337,,
12338,,
12339,,
12340,,
12341,,
12342,,
12343,,
12344,,
12345,,
12346,,
12347,,
12348,,
12349,,
12350,,
12351,,
12352,,
12353,,
12354,,
12355,,
12356,,
12357,,
12358,,
12359,,
12360,,
12361,,
12362,,
12363,,
12364,,
12365,,
12366,,
12367,,
12368,,
12369,,
12370,,
12371,,
12372,,
12373,,
12374,,
12375,,
12376,,
12377,,
12378,,
12379,,
12380,,
12381,,
12382,,
12383,,
12384,,
12385,,
12386,,
12387,,
12388,,
12389,,
12390,,
12391,,
12392,,
12393,,
12394,,
12395,,
12396,,
12397,,
12398,,
12399,,
12400,,
12401,42.7,49.1
12402,,
12403,,
12404,28.5,35.0
12405,19.1,24.5
12406,35.7,42.8
12407,22.7,27.5
12408,,
12409,16.3,21.8
12410,9.5,21.4
12411,5.0,5.7
12412,28.3,32.5
12413,38.8,42.9
12414,41.1,48.3
12415,,
12416,15.6,29.3
12417,37.1,42.8
12418,34.9,38.7
12419,53.5,58.5
12420,12.1,28.9
12421,20.2,25.8
12422,9.0,13.3
12423,38.2,41.8
12424,22.7,29.0
12425,,
12426,,
12427,22.6,28.1
12428,37.6,51.4
12429,13.1,19.6
12430,30.1,36.7
12431,35.2,41.6
12432,32.5,37.9
12433,9.9,16.1
12434,36.6,42.3
12435,12.5,31.0
12436,6.5,12.3
12437,,
12438,11.3,27.7
12439,25.9,31.9
12440,27.9,34.1
12441,10.4,24.3
12442,38.7,43.9
12443,12.5,17.8
12444,21.1,27.4
12445,,
12446,30.5,36.9
12447,,
12448,6.3,12.2
12449,29.8,40.1
12450,,
12451,18.9,23.6
12452,32.9,37.0
12453,33.7,41.3
12454,32.4,37.5
12455,32.8,39.4
12456,21.3,25.7
12457,13.5,27.5
12458,18.8,37.2
12459,14.9,21.3
12460,47.0,50.4
12461,20.5,24.1
12462,,
12463,16.2,23.5
12464,13.9,28.3
12465,9.5,21.6
12466,22.1,28.1
12467,,
12468,26.9,32.2
12469,22.6,28.2
12470,30.2,36.0
12471,60.6,66.7
12472,39.1,44.4
12473,12.8,17.0
12474,28.9,34.6
12475,55.9,66.0
12476,,
12477,29.7,35.6
12478,,
12479,,
12480,10.0,22.7
12481,23.7,26.7
12482,40.5,46.4
12483,13.1,34.2
12484,23.7,29.7
12485,27.3,32.6
12486,13.0,17.3
12487,31.4,38.2
12488,,
12489,43.5,54.4
12490,9.7,21.9
12491,30.3,35.2
12492,6.7,12.9
12493,34.8,42.9
12494,19.7,23.8
12495,6.1,11.1
12496,26.3,31.8
12497,,
12498,20.1,25.6
12499,,
12500,,
12501,28.3,34.7
12502,20.9,26.4
12503,28.4,34.1
12504,5.0,9.2
12505,,
12506,,
12507,23.2,29.4
12508,33.9,40.1
12509,,
12510,,
12511,,
12512,7.0,12.2
12513,23.2,28.4
12514,8.8,14.3
12515,19.2,24.0
12516,25.8,30.4
12517,34.5,39.5
12518,25.9,30.7
12519,,
12520,14.6,19.1
12521,19.7,25.3
12522,32.7,38.9
12523,35.2,41.1
12524,23.8,30.0
12525,15.4,21.1
12526,21.0,24.8
12527,,
12528,27.3,32.8
12529,27.8,33.4
12530,33.9,40.8
12531,16.0,22.3
12532,,
12533,9.2,12.4
12534,41.4,47.3
12535,,
12536,,
12537,,
12538,19.9,24.4
12539,,
12540,7.1,11.9
12541,,
12542,23.6,29.0
12543,34.5,38.2
12544,,
12545,26.1,33.4
12546,30.5,36.6
12547,23.4,28.7
12548,17.2,21.3
12549,19.3,23.5
12550,52.2,50.8
12551,,
12552,,
12553,23.4,30.6
12554,,
12555,,
12556,,
12557,,
12558,,
12559,,
12560,,
12561,23.5,29.4
12562,,
12563,21.1,26.7
12564,21.8,27.9
12565,51.7,58.7
12566,20.0,24.2
12567,23.4,26.9
12568,,
12569,20.0,26.3
12570,7.4,12.7
12571,19.2,25.5
12572,19.6,26.1
12573,,
12574,21.9,28.3
12575,2.9,9.3
12576,,
12577,6.9,11.6
12578,14.6,20.7
12579,,
12580,22.4,27.0
12581,17.0,22.9
12582,17.8,21.0
12583,24.2,30.8
12584,,
12585,19.9,25.5
12586,27.6,31.8
12587,,
12588,,
12589,21.8,25.3
12590,21.4,27.6
12591,,
12592,27.9,34.2
12593,,
12594,29.8,36.2
12595,,
12596,,
12597,,
12598,,
12599,,
12600,,
12601,53.5,56.0
12602,,
12603,19.1,29.2
12604,17.1,23.2
12605,,
12606,,
12607,,
12608,,
12609,,
12610,,
12611,,
12612,,
12613,,
12614,,
12615,,
12616,,
12617,,
12618,,
12619,,
12620,,
12621,,
12622,,
12623,,
12624,,
12625,,
12626,,
12627,,
12628,,
12629,,
12630,,
12631,,
12632,,
12633,,
12634,,
12635,,
12636,,
12637,,
12638,,
12639,,
12640,,
12641,,
12642,,
12643,,
12644,,
12645,,
12646,,
12647,,
12648,,
12649,,
12650,,
12651,,
12652,,
12653,,
12654,,
12655,,
12656,,
12657,,
12658,,
12659,,
12660,,
12661,,
12662,,
12663,,
12664,,
12665,,
12666,,
12667,,
12668,,
12669,,
12670,,
12671,,
12672,,
12673,,
12674,,
12675,,
12676,,
12677,,
12678,,
12679,,
12680,,
12681,,
12682,,
12683,,
12684,,
12685,,
12686,,
12687,,
12688,,
12689,,
12690,,
12691,,
12692,,
12693,,
12694,,
12695,,
12696,,
12697,,
12698,,
12699,,
12700,,
12701,48.1,60.7
12702,,
12703,,
12704,,
12705,,
12706,,
12707,,
12708,,
12709,,
12710,,
12711,,
12712,,
12713,,
12714,,
12715,,
12716,,
12717,,
12718,,
12719,30.6,35.8
12720,10.5,24.2
12721,10.2,24.7
12722,10.3,24.1
12723,28.5,34.5
12724,17.9,23.2
12725,17.6,23.7
12726,20.9,26.8
12727,,
12728,,
12729,31.2,36.5
12730,,
12731,,
12732,27.4,33.7
12733,53.0,56.8
12734,18.8,26.1
12735,,
12736,7.2,18.1
12737,20.4,26.0
12738,5.0,26.2
12739,,
12740,23.9,29.8
12741,19.8,25.6
12742,13.9,34.6
12743,42.2,48.0
12744,,
12745,19.9,26.2
12746,14.6,20.7
12747,20.2,27.0
12748,17.1,23.0
12749,10.8,29.8
12750,22.3,27.9
12751,37.4,53.2
12752,39.6,46.3
12753,,
12754,46.1,53.2
12755,,
12756,,
12757,,
12758,33.6,40.5
12759,29.7,34.9
12760,26.8,33.0
12761,,
12762,61.4,67.8
12763,12.3,19.7
12764,32.2,38.1
12765,10.7,17.1
12766,14.4,19.4
12767,24.5,29.9
12768,30.5,38.3
12769,21.7,36.4
12770,21.9,27.5
12771,32.2,40.1
12772,,
12773,,
12774,,
12775,12.0,28.9
12776,29.6,36.9
12777,14.3,19.3
12778,14.2,31.2
12779,60.9,64.2
12780,28.8,33.1
12781,8.3,17.5
12782,,
12783,14.6,30.1
12784,13.9,34.6
12785,9.5,22.2
12786,10.0,24.3
12787,14.2,21.9
12788,15.8,23.5
12789,31.2,38.9
12790,16.0,31.5
12791,21.2,27.7
12792,23.2,28.8
12793,,
12794,,
12795,,
12796,,
12797,,
12798,,
12799,,
12800,,
12801,42.3,49.9
12802,,
12803,27.8,34.6
12804,24.4,30.7
12805,,
12806,,
12807,,
12808,15.9,21.6
12809,25.9,31.8
12810,26.3,31.1
12811,,
12812,16.1,23.5
12813,,
12814,23.2,28.1
12815,21.0,26.6
12816,24.8,31.1
12817,18.9,25.6
12818,,
12819,19.7,25.1
12820,,
12821,60.3,66.5
12822,24.8,30.6
12823,52.8,56.4
12824,17.7,21.9
12825,,
12826,,
12827,20.4,26.5
12828,29.9,36.5
12829,,
12830,,
12831,15.8,22.0
12832,39.6,45.8
12833,13.7,18.8
12834,20.2,26.2
12835,16.8,22.3
12836,19.5,25.0
12837,29.1,33.8
12838,14.7,19.0
12839,38.8,46.3
12840,,
12841,22.5,28.6
12842,40.4,47.3
12843,7.2,17.8
12844,17.7,24.8
12845,23.6,30.1
12846,27.5,33.6
12847,24.4,31.3
12848,,
12849,5.0,6.2
12850,18.6,24.1
12851,23.3,28.6
12852,25.6,31.5
12853,6.7,18.5
12854,,
12855,23.7,29.2
12856,37.0,46.4
12857,13.9,19.9
12858,20.4,26.6
12859,23.9,28.6
12860,37.5,43.5
12861,25.6,31.2
12862,,
12863,6.2,12.1
12864,8.9,22.8
12865,23.9,28.6
12866,23.5,30.9
12867,,
12868,,
12869,,
12870,29.2,35.8
12871,22.4,28.2
12872,14.1,21.4
12873,14.3,19.1
12874,7.8,14.4
12875,,
12876,,
12877,,
12878,28.9,34.4
12879,,
12880,,
12881,,
12882,,
12883,33.9,39.4
12884,42.0,46.8
12885,26.6,33.0
12886,6.6,14.3
12887,31.5,37.7
12888,,
12889,,
12890,,
12891,,
12892,,
12893,,
12894,,
12895,,
12896,,
12897,,
12898,,
12899,,
12900,,
12901,36.4,43.5
12902,,
12903,26.8,34.4
12904,,
12905,,
12906,,
12907,,
12908,,
12909,,
12910,28.4,33.1
12911,12.0,29.3
12912,26.2,32.3
12913,17.0,22.2
12914,40.7,45.9
12915,,
12916,27.0,32.0
12917,25.8,30.8
12918,12.6,18.2
12919,35.4,40.5
12920,27.9,33.5
12921,24.0,29.7
12922,7.6,19.4
12923,26.0,30.9
12924,39.4,45.2
12925,,
12926,26.3,31.1
12927,27.1,33.6
12928,29.1,34.5
12929,45.7,51.9
12930,31.4,35.9
12931,,
12932,27.0,32.7
12933,7.7,19.2
12934,27.2,32.1
12935,30.2,35.4
12936,22.2,28.2
12937,33.9,38.8
12938,,
12939,29.9,35.5
12940,,
12941,13.8,19.2
12942,20.1,26.0
12943,36.6,43.4
12944,34.2,39.2
12945,18.3,25.4
12946,29.0,36.4
12947,,
12948,,
12949,,
12950,15.4,20.7
12951,,
12952,46.5,52.4
12953,43.4,50.1
12954,,
12955,21.8,27.8
12956,48.5,49.6
12957,37.5,42.2
12958,31.9,37.4
12959,26.6,31.4
12960,19.9,22.5
12961,35.8,38.6
12962,18.2,23.4
12963,,
12964,20.1,26.8
12965,11.7,16.8
12966,30.4,35.2
12967,29.3,33.1
12968,,
12969,28.7,34.1
12970,17.8,24.0
12971,,
12972,14.7,20.4
12973,17.2,23.1
12974,28.0,29.8
12975,24.7,31.1
12976,12.7,18.4
12977,22.2,27.3
12978,56.4,61.6
12979,31.6,38.8
12980,36.5,42.0
12981,21.3,26.6
12982,,
12983,31.6,38.5
12984,,
12985,36.8,41.7
12986,32.0,38.6
12987,21.6,26.0
12988,,
12989,20.0,25.4
12990,,
12991,,
12992,25.0,30.6
12993,25.2,30.7
12994,,
12995,,
12996,23.4,29.0
12997,21.6,27.0
12998,28.9,29.5
12999,,
13000,,
13001,,
13002,,
13003,,
13004,,
13005,,
13006,,
13007,,
13008,,
13009,,
13010,,
13011,,
13012,,
13013,,
13014,,
13015,,
13016,,
13017,,
13018,,
13019,,
13020,17.2,21.0
13021,37.8,46.8
13022,,
13023,,
13024,,
13025,,
13026,21.7,27.1
13027,19.2,25.3
13028,25.9,32.1
13029,23.3,29.1
13030,27.0,33.1
13031,16.0,22.5
13032,29.2,35.7
13033,20.9,25.6
13034,19.9,25.0
13035,14.5,20.3
13036,25.7,31.3
13037,19.1,24.9
13038,,
13039,10.7,16.2
13040,27.4,32.9
13041,15.0,18.5
13042,32.6,38.1
13043,,
13044,22.8,28.2
13045,31.2,38.7
13046,,
13047,,
13048,,
13049,,
13050,,
13051,53.9,59.4
13052,22.0,27.4
13053,22.2,28.4
13054,38.1,43.8
13055,,
13056,,
13057,27.4,37.4
13058,,
13059,,
13060,27.1,31.7
13061,19.6,25.5
13062,10.5,26.2
13063,12.0,17.0
13064,10.2,24.8
13065,,
13066,15.7,21.9
13067,,
13068,25.6,32.2
13069,37.0,47.4
13070,,
13071,25.2,30.3
13072,28.1,32.8
13073,28.2,34.1
13074,33.0,38.5
13075,,
13076,15.3,19.5
13077,27.6,34.0
13078,16.4,26.4
13079,,
13080,23.8,29.6
13081,14.4,19.8
13082,24.5,30.0
13083,25.2,31.2
13084,27.6,33.6
13085,,
13086,,
13087,5.0,3.9
13088,29.5,36.8
13089,,
13090,22.3,26.7
13091,,
13092,23.9,28.2
13093,,
13094,,
13095,,
13096,,
13097,,
13098,,
13099,,
13100,,
13101,21.5,27.3
13102,,
13103,52.1,56.9
13104,13.6,19.7
13105,,
13106,,
13107,,
13108,14.3,19.9
13109,,
13110,17.6,22.4
13111,20.6,25.0
13112,11.2,16.6
13113,23.6,28.5
13114,28.2,33.7
13115,49.2,53.4
13116,19.0,25.3
13117,27.1,31.5
13118,31.7,38.0
13119,,
13120,26.5,30.8
13121,,
13122,19.8,25.5
13123,36.8,42.5
13124,26.3,31.7
13125,,
13126,32.1,40.8
13127,,
13128,,
13129,,
13130,,
13131,23.6,28.0
13132,25.2,30.7
13133,,
13134,27.2,31.3
13135,31.5,37.9
13136,30.8,36.3
13137,,
13138,,
13139,,
13140,22.7,27.3
13141,26.2,31.7
13142,33.2,39.6
13143,21.5,27.2
13144,38.6,42.9
13145,25.5,31.4
13146,22.4,26.8
13147,23.0,28.0
13148,29.4,42.9
13149,,
