Zip,City,State,2015_population
43450,Pemberville,OH,3320
43451,Portage,OH,1050
43452,Port Clinton,OH,12230
43456,Put In Bay,OH,686
43457,Risingsun,OH,1370
43458,Rocky Ridge,OH,324
43460,Rossford,OH,5800
43462,Rudolph,OH,1040
43463,Stony Ridge,OH,245
43464,Vickery,OH,1230
43465,Walbridge,OH,4890
43466,Wayne,OH,1970
43467,West Millgrove,OH,167
43468,Williston,OH,411
43469,Woodville,OH,2970
43501,Alvordton,OH,700
43502,Archbold,OH,6780
43504,Berkey,OH,1010
43505,Blakeslee,OH,115
43506,Bryan,OH,13560
43510,Colton,OH,85
43511,Custar,OH,810
43512,Defiance,OH,25470
43515,Delta,OH,7580
43516,Deshler,OH,2710
43517,Edgerton,OH,3320
43518,Edon,OH,2470
43519,Evansport,OH,191
43520,Farmer,OH,65
43521,Fayette,OH,2560
43522,Grand Rapids,OH,3130
43523,Grelton,OH,121
43524,Hamler,OH,1200
43525,Haskins,OH,1080
43526,Hicksville,OH,5640
43527,Holgate,OH,2150
43528,Holland,OH,15360
43529,Hoytville,OH,268
43530,Jewell,OH,48
43531,Kunkle,OH,183
43532,Liberty Center,OH,3700
43533,Lyons,OH,1410
43534,Mc Clure,OH,1510
43535,Malinta,OH,710
43536,Mark Center,OH,370
43537,Maumee,OH,26630
43540,Metamora,OH,1370
43541,Milton Center,OH,127
43542,Monclova,OH,3860
43543,Montpelier,OH,6810
43545,Napoleon,OH,13070
43547,Neapolis,OH,342
43548,New Bavaria,OH,730
43549,Ney,OH,1290
43550,Okolona,OH,40
43551,Perrysburg,OH,38020
43552,Perrysburg,OH,295
43553,Pettisville,OH,424
43554,Pioneer,OH,2300
43555,Ridgeville Corners,OH,331
43556,Sherwood,OH,1700
43557,Stryker,OH,2500
43558,Swanton,OH,12550
43560,Sylvania,OH,30960
43565,Tontogany,OH,349
43566,Waterville,OH,7380
43567,Wauseon,OH,12240
43569,Weston,OH,2510
43570,West Unity,OH,2900
43571,Whitehouse,OH,7010
43601,Toledo,OH,29
43603,Toledo,OH,74
43604,Toledo,OH,5360
43605,Toledo,OH,19900
43606,Toledo,OH,18250
43607,Toledo,OH,14850
43608,Toledo,OH,10570
43609,Toledo,OH,16850
43610,Toledo,OH,3650
43611,Toledo,OH,16190
43612,Toledo,OH,24510
43613,Toledo,OH,28460
43614,Toledo,OH,26000
43615,Toledo,OH,33150
43616,Oregon,OH,18720
43617,Toledo,OH,7180
43618,Oregon,OH,3229
43619,Northwood,OH,6910
43620,Toledo,OH,3390
43623,Toledo,OH,17900
43635,Toledo,OH,424
43652,Toledo,OH,0
43654,Toledo,OH,0
43656,Toledo,OH,0
43657,Toledo,OH,0
43659,Toledo,OH,0
43660,Toledo,OH,0
43661,Toledo,OH,0
43666,Toledo,OH,0
43667,Toledo,OH,0
43681,Toledo,OH,0
43682,Toledo,OH,0
43697,Toledo,OH,395
43699,Toledo,OH,152
43701,Zanesville,OH,46190
43702,Zanesville,OH,1060
43711,Ava,OH,114
43713,Barnesville,OH,6360
43716,Beallsville,OH,1700
43717,Belle Valley,OH,319
43718,Belmont,OH,2950
43719,Bethesda,OH,2110
43720,Blue Rock,OH,1040
43721,Brownsville,OH,202
43722,Buffalo,OH,436
43723,Byesville,OH,4300
43724,Caldwell,OH,5500
43725,Cambridge,OH,16570
43727,Chandlersville,OH,1320
43728,Chesterhill,OH,910
43730,Corning,OH,1880
43731,Crooksville,OH,4390
43732,Cumberland,OH,1490
43733,Derwent,OH,143
43734,Duncan Falls,OH,1220
43735,East Fultonham,OH,476
43736,Fairview,OH,38
43738,Fultonham,OH,45
43739,Glenford,OH,2010
43740,Gratiot,OH,227
43746,Hopewell,OH,1150
43747,Jerusalem,OH,990
43748,Junction City,OH,2430
43749,Kimbolton,OH,2030
43750,Kipling,OH,101
43752,Laings,OH,20
43754,Lewisville,OH,1180
43755,Lore City,OH,1530
43756,Mcconnelsville,OH,4090
43757,Malaga,OH,84
43758,Malta,OH,2710
43759,Morristown,OH,306
43760,Mount Perry,OH,1620
43761,Moxahala,OH,123
43762,New Concord,OH,4040
43764,New Lexington,OH,6720
43766,New Straitsville,OH,1260
43767,Norwich,OH,1370
43768,Old Washington,OH,283
43771,Philo,OH,1550
43772,Pleasant City,OH,1700
43773,Quaker City,OH,2840
43777,Roseville,OH,3760
43778,Salesville,OH,1310
43779,Sarahsville,OH,860
43780,Senecaville,OH,1870
43782,Shawnee,OH,680
43783,Somerset,OH,4160
43786,Stafford,OH,65
43787,Stockport,OH,2360
43788,Summerfield,OH,770
43789,Sycamore Valley,OH,58
43791,White Cottage,OH,204
43793,Woodsfield,OH,4120
43802,Adamsville,OH,1120
43803,Bakersville,OH,0
43804,Baltic,OH,3810
43805,Blissfield,OH,60
43811,Conesville,OH,730
43812,Coshocton,OH,16040
43821,Dresden,OH,4010
43822,Frazeysburg,OH,4360
43824,Fresno,OH,3700
43828,Keene,OH,0
43830,Nashport,OH,5940
43832,Newcomerstown,OH,6180
43836,Plainfield,OH,105
43837,Port Washington,OH,1600
43840,Stone Creek,OH,1110
43842,Trinway,OH,327
43843,Walhonding,OH,1190
43844,Warsaw,OH,3400
43845,West Lafayette,OH,4120
43901,Adena,OH,1800
43902,Alledonia,OH,184
43903,Amsterdam,OH,1660
43905,Barton,OH,272
43906,Bellaire,OH,6690
43907,Cadiz,OH,4530
43908,Bergholz,OH,1160
43909,Blaine,OH,201
43910,Bloomingdale,OH,3150
43912,Bridgeport,OH,5310
43913,Brilliant,OH,1160
43914,Cameron,OH,100
43915,Clarington,OH,1290
43916,Colerain,OH,212
43917,Dillonvale,OH,2460
43920,East Liverpool,OH,18550
43925,East Springfield,OH,261
43926,Empire,OH,334
43927,Fairpoint,OH,196
43928,Glencoe,OH,231
43930,Hammondsville,OH,770
43931,Hannibal,OH,423
43932,Irondale,OH,820
43933,Jacobsburg,OH,1760
43934,Lansing,OH,504
43935,Martins Ferry,OH,7030
43937,Maynard,OH,199
43938,Mingo Junction,OH,4570
43939,Mount Pleasant,OH,605
43940,Neffs,OH,493
43941,Piney Fork,OH,114
43942,Powhatan Point,OH,2020
43943,Rayland,OH,3090
43944,Richmond,OH,2160
43945,Salineville,OH,2550
43946,Sardis,OH,1620
43947,Shadyside,OH,4470
43948,Smithfield,OH,701
43950,Saint Clairsville,OH,12590
43951,Lafferty,OH,262
43952,Steubenville,OH,13220
43953,Steubenville,OH,9940
43961,Stratton,OH,256
43962,Summitville,OH,131
43963,Tiltonsville,OH,1150
43964,Toronto,OH,8200
43967,Warnock,OH,87
43968,Wellsville,OH,5790
43970,Wolf Run,OH,21
43971,Yorkville,OH,970
43972,Bannock,OH,158
43973,Freeport,OH,1500
43974,Harrisville,OH,269
43976,Hopedale,OH,1260
43977,Flushing,OH,1880
43981,New Athens,OH,304
43983,Piedmont,OH,440
43984,New Rumley,OH,35
43985,Holloway,OH,251
43986,Jewett,OH,1640
43988,Scio,OH,2090
44001,Amherst,OH,19760
44003,Andover,OH,3510
44004,Ashtabula,OH,26170
44005,Ashtabula,OH,972
44010,Austinburg,OH,1550
44011,Avon,OH,22730
44012,Avon Lake,OH,23550
44017,Berea,OH,15450
44021,Burton,OH,5890
44022,Chagrin Falls,OH,16620
44023,Chagrin Falls,OH,18230
44024,Chardon,OH,22390
44026,Chesterland,OH,10810
44028,Columbia Station,OH,8540
44030,Conneaut,OH,12190
44032,Dorset,OH,1320
44033,East Claridon,OH,122
44035,Elyria,OH,52820
44036,Elyria,OH,631
44039,North Ridgeville,OH,31860
44040,Gates Mills,OH,2990
44041,Geneva,OH,12380
44044,Grafton,OH,11020
44045,Grand River,OH,542
44046,Huntsburg,OH,2020
44047,Jefferson,OH,8080
44048,Kingsville,OH,2100
44049,Kipton,OH,252
44050,Lagrange,OH,5920
44052,Lorain,OH,24300
44053,Lorain,OH,16900
44054,Sheffield Lake,OH,11260
44055,Lorain,OH,16050
44056,Macedonia,OH,11620
44057,Madison,OH,17210
44060,Mentor,OH,56860
44061,Mentor,OH,397
44062,Middlefield,OH,14370
44064,Montville,OH,1590
44065,Newbury,OH,3890
44067,Northfield,OH,18980
44068,North Kingsville,OH,771
44070,North Olmsted,OH,30340
44072,Novelty,OH,4490
44073,Novelty,OH,0
44074,Oberlin,OH,8070
44076,Orwell,OH,4850
44077,Painesville,OH,54920
44080,Parkman,OH,398
44081,Perry,OH,7100
44082,Pierpont,OH,1290
44084,Rock Creek,OH,3270
44085,Rome,OH,2730
44086,Thompson,OH,2120
44087,Twinsburg,OH,20430
44088,Unionville,OH,219
44089,Vermilion,OH,14400
44090,Wellington,OH,10230
44092,Wickliffe,OH,15130
44093,Williamsfield,OH,1260
44094,Willoughby,OH,33370
44095,Eastlake,OH,29920
44096,Willoughby,OH,273
44097,Eastlake,OH,14
44099,Windsor,OH,2220
44101,Cleveland,OH,1259
44102,Cleveland,OH,31930
44103,Cleveland,OH,10930
44104,Cleveland,OH,15150
44105,Cleveland,OH,27930
44106,Cleveland,OH,14130
44107,Lakewood,OH,44010
44108,Cleveland,OH,17520
44109,Cleveland,OH,32150
44110,Cleveland,OH,13500
44111,Cleveland,OH,34460
44112,Cleveland,OH,14910
44113,Cleveland,OH,12220
44114,Cleveland,OH,4120
44115,Cleveland,OH,4950
44116,Rocky River,OH,20110
44117,Euclid,OH,7740
44118,Cleveland,OH,33670
44119,Cleveland,OH,10480
44120,Cleveland,OH,28760
44121,Cleveland,OH,28620
44122,Beachwood,OH,30700
44123,Euclid,OH,14820
44124,Cleveland,OH,36080
44125,Cleveland,OH,24720
44126,Cleveland,OH,16020
44127,Cleveland,OH,3330
44128,Cleveland,OH,23580
44129,Cleveland,OH,25840
44130,Cleveland,OH,46630
44131,Independence,OH,19900
44132,Euclid,OH,12590
44133,North Royalton,OH,29480
44134,Cleveland,OH,34600
44135,Cleveland,OH,22350
44136,Strongsville,OH,24210
44137,Maple Heights,OH,20100
44138,Olmsted Falls,OH,21300
44139,Solon,OH,24540
44140,Bay Village,OH,15630
44141,Brecksville,OH,13530
44142,Brookpark,OH,17200
44143,Cleveland,OH,22800
44144,Cleveland,OH,18940
44145,Westlake,OH,31580
44146,Bedford,OH,25980
44147,Broadview Heights,OH,19120
44149,Strongsville,OH,19600
44178,Cleveland,OH,0
44181,Cleveland,OH,155
44185,Cleveland,OH,0
44188,Cleveland,OH,0
44189,Cleveland,OH,0
44190,Cleveland,OH,0
44191,Cleveland,OH,0
44192,Cleveland,OH,0
44193,Cleveland,OH,0
44194,Cleveland,OH,0
44195,Cleveland,OH,30
44197,Cleveland,OH,0
44198,Cleveland,OH,0
44199,Cleveland,OH,394
44201,Atwater,OH,6080
44202,Aurora,OH,20100
44203,Barberton,OH,34870
44210,Bath,OH,538
44211,Brady Lake,OH,94
44212,Brunswick,OH,43010
44214,Burbank,OH,2120
44215,Chippewa Lake,OH,1950
44216,Clinton,OH,9020
44217,Creston,OH,3760
44221,Cuyahoga Falls,OH,26310
44222,Cuyahoga Falls,OH,134
44223,Cuyahoga Falls,OH,16720
44224,Stow,OH,36080
44230,Doylestown,OH,7420
44231,Garrettsville,OH,7630
44232,Green,OH,191
44233,Hinckley,OH,7960
44234,Hiram,OH,3050
44235,Homerville,OH,1310
44236,Hudson,OH,25900
44237,Hudson,OH,0
44240,Kent,OH,27210
44241,Streetsboro,OH,15910
44242,Kent,OH,56
44243,Kent,OH,59
44250,Lakemore,OH,1232
44251,Westfield Center,OH,1192
44253,Litchfield,OH,3260
44254,Lodi,OH,4370
44255,Mantua,OH,6980
44256,Medina,OH,60210
44258,Medina,OH,362
44260,Mogadore,OH,12310
44262,Munroe Falls,OH,4730
44264,Peninsula,OH,2670
44265,Randolph,OH,498
44266,Ravenna,OH,28410
44270,Rittman,OH,7870
44272,Rootstown,OH,5010
44273,Seville,OH,6370
44274,Sharon Center,OH,441
44275,Spencer,OH,2970
44276,Sterling,OH,1950
44278,Tallmadge,OH,16710
44280,Valley City,OH,5120
44281,Wadsworth,OH,29490
44282,Wadsworth,OH,301
44285,Wayland,OH,104
44286,Richfield,OH,5960
44287,West Salem,OH,6720
44288,Windham,OH,3250
44301,Akron,OH,12320
44302,Akron,OH,3680
44303,Akron,OH,6330
44304,Akron,OH,1440
44305,Akron,OH,17940
44306,Akron,OH,17720
44307,Akron,OH,5600
44308,Akron,OH,330
44309,Akron,OH,633
44310,Akron,OH,20930
44311,Akron,OH,4170
44312,Akron,OH,27490
44313,Akron,OH,22220
44314,Akron,OH,14900
44315,Akron,OH,0
44316,Akron,OH,88
44317,Akron,OH,0
44319,Akron,OH,20010
44320,Akron,OH,16230
44321,Akron,OH,14730
44322,Akron,OH,0
44325,Akron,OH,31
44326,Akron,OH,0
44328,Akron,OH,0
44333,Akron,OH,17550
44334,Fairlawn,OH,306
44372,Akron,OH,0
44393,Akron,OH,0
44396,Akron,OH,0
44398,Akron,OH,0
44399,Akron,OH,0
44401,Berlin Center,OH,2440
44402,Bristolville,OH,2850
44403,Brookfield,OH,3450
44404,Burghill,OH,1250
44405,Campbell,OH,6290
44406,Canfield,OH,21840
44408,Columbiana,OH,9380
44410,Cortland,OH,16130
44411,Deerfield,OH,2020
44412,Diamond,OH,2530
44413,East Palestine,OH,6280
44415,Elkton,OH,114
44416,Ellsworth,OH,86
44417,Farmdale,OH,1380
44418,Fowler,OH,1180
44420,Girard,OH,13090
44422,Greenford,OH,70
44423,Hanoverton,OH,2080
44424,Hartford,OH,162
44425,Hubbard,OH,13120
44427,Kensington,OH,1400
44428,Kinsman,OH,2840
44429,Lake Milton,OH,2100
44430,Leavittsburg,OH,3160
44431,Leetonia,OH,4430
44432,Lisbon,OH,8920
44436,Lowellville,OH,3330
44437,Mc Donald,OH,3970
44438,Masury,OH,3840
44439,Mesopotamia,OH,233
44440,Mineral Ridge,OH,4090
44441,Negley,OH,1470
44442,New Middletown,OH,3740
44443,New Springfield,OH,1510
44444,Newton Falls,OH,8940
44445,New Waterford,OH,2990
44446,Niles,OH,17200
44449,North Benton,OH,1080
44450,North Bloomfield,OH,1770
44451,North Jackson,OH,2790
44452,North Lima,OH,2660
44453,Orangeville,OH,127
44454,Petersburg,OH,900
44455,Rogers,OH,1470
44460,Salem,OH,22400
44470,Southington,OH,3380
44471,Struthers,OH,9140
44473,Vienna,OH,3310
44481,Warren,OH,9270
44482,Warren,OH,397
44483,Warren,OH,20570
44484,Warren,OH,20130
44485,Warren,OH,12100
44486,Warren,OH,0
44488,Warren,OH,0
44490,Washingtonville,OH,650
44491,West Farmington,OH,3690
44492,West Point,OH,133
44493,Winona,OH,253
44501,Youngstown,OH,712
44502,Youngstown,OH,6850
44503,Youngstown,OH,170
44504,Youngstown,OH,3040
44505,Youngstown,OH,12670
44506,Youngstown,OH,1910
44507,Youngstown,OH,3320
44509,Youngstown,OH,8590
44510,Youngstown,OH,1640
44511,Youngstown,OH,16150
44512,Youngstown,OH,30090
44513,Youngstown,OH,213
44514,Youngstown,OH,21130
44515,Youngstown,OH,24290
44555,Youngstown,OH,0
44601,Alliance,OH,28180
44606,Apple Creek,OH,7460
44607,Augusta,OH,140
44608,Beach City,OH,2470
44609,Beloit,OH,3240
44610,Berlin,OH,631
44611,Big Prairie,OH,1780
44612,Bolivar,OH,4960
44613,Brewster,OH,1730
44614,Canal Fulton,OH,12000
44615,Carrollton,OH,9540
44617,Charm,OH,78
44618,Dalton,OH,6370
44619,Damascus,OH,409
44620,Dellroy,OH,1360
44621,Dennison,OH,3990
44622,Dover,OH,17410
44624,Dundee,OH,5340
44625,East Rochester,OH,1270
44626,East Sparta,OH,2770
44627,Fredericksburg,OH,6720
44628,Glenmont,OH,1000
44629,Gnadenhutten,OH,2100
44630,Greentown,OH,303
44631,Harlem Springs,OH,27
44632,Hartville,OH,9420
44633,Holmesville,OH,2270
44634,Homeworth,OH,1890
44636,Kidron,OH,345
44637,Killbuck,OH,2370
44638,Lakeville,OH,1380
44639,Leesville,OH,195
44640,Limaville,OH,173
44641,Louisville,OH,18780
44643,Magnolia,OH,2850
44644,Malvern,OH,4120
44645,Marshallville,OH,2470
44646,Massillon,OH,43070
44647,Massillon,OH,16350
44648,Massillon,OH,345
44650,Maximo,OH,130
44651,Mechanicstown,OH,790
44652,Middlebranch,OH,234
44653,Midvale,OH,667
44654,Millersburg,OH,18780
44656,Mineral City,OH,2370
44657,Minerva,OH,9030
44659,Mount Eaton,OH,348
44660,Mount Hope,OH,87
44661,Nashville,OH,279
44662,Navarre,OH,8520
44663,New Philadelphia,OH,22980
44665,North Georgetown,OH,100
44666,North Lawrence,OH,2780
44667,Orrville,OH,12670
44669,Paris,OH,1360
44670,Robertsville,OH,256
44671,Sandyville,OH,425
44672,Sebring,OH,3850
44675,Sherrodsville,OH,1660
44676,Shreve,OH,4490
44677,Smithville,OH,2570
44678,Somerdale,OH,226
44679,Stillwater,OH,15
44680,Strasburg,OH,3950
44681,Sugarcreek,OH,7680
44682,Tuscarawas,OH,1062
44683,Uhrichsville,OH,6940
44685,Uniontown,OH,26870
44687,Walnut Creek,OH,363
44688,Waynesburg,OH,2660
44689,Wilmot,OH,640
44690,Winesburg,OH,242
44691,Wooster,OH,37520
44693,Deersville,OH,85
44695,Bowerston,OH,1060
44697,Zoar,OH,332
44699,Tippecanoe,OH,800
44701,Canton,OH,431
44702,Canton,OH,350
44703,Canton,OH,6630
44704,Canton,OH,3030
44705,Canton,OH,14680
44706,Canton,OH,15010
44707,Canton,OH,7300
44708,Canton,OH,22710
44709,Canton,OH,15570
44710,Canton,OH,7490
44711,Canton,OH,572
44714,Canton,OH,7630
44718,Canton,OH,11840
44720,North Canton,OH,36630
44721,Canton,OH,12850
44730,East Canton,OH,5380
44735,Canton,OH,319
44750,Canton,OH,0
44767,Canton,OH,0
44799,Canton,OH,0
44802,Alvada,OH,1040
44804,Arcadia,OH,1120
44805,Ashland,OH,27020
44807,Attica,OH,2200
44809,Bascom,OH,405
44811,Bellevue,OH,11630
44813,Bellville,OH,7360
44814,Berlin Heights,OH,2800
44815,Bettsville,OH,839
44816,Birmingham,OH,193
44817,Bloomdale,OH,1270
44818,Bloomville,OH,2400
44820,Bucyrus,OH,15190
44822,Butler,OH,3060
44824,Castalia,OH,3700
44825,Chatfield,OH,225
44826,Collins,OH,1630
44827,Crestline,OH,6140
44828,Flat Rock,OH,147
44830,Fostoria,OH,16010
44833,Galion,OH,14430
44836,Green Springs,OH,2280
44837,Greenwich,OH,3860
44838,Hayesville,OH,313
44839,Huron,OH,11990
44840,Jeromesville,OH,2680
44841,Kansas,OH,760
44842,Loudonville,OH,5100
44843,Lucas,OH,2400
44844,Mc Cutchenville,OH,740
44845,Melmore,OH,69
44846,Milan,OH,3240
44847,Monroeville,OH,3400
44848,Nankin,OH,176
44849,Nevada,OH,2090
44850,New Haven,OH,243
44851,New London,OH,4790
44853,New Riegel,OH,1400
44854,New Washington,OH,1630
44855,North Fairfield,OH,1190
44856,North Robinson,OH,206
44857,Norwalk,OH,21680
44859,Nova,OH,1630
44860,Oceola,OH,136
44861,Old Fort,OH,216
44862,Ontario,OH,145
44864,Perrysville,OH,2890
44865,Plymouth,OH,2890
44866,Polk,OH,1680
44867,Republic,OH,2040
44870,Sandusky,OH,34420
44871,Sandusky,OH,853
44874,Savannah,OH,363
44875,Shelby,OH,12160
44878,Shiloh,OH,2750
44880,Sullivan,OH,2480
44881,Sulphur Springs,OH,206
44882,Sycamore,OH,2590
44883,Tiffin,OH,24070
44887,Tiro,OH,890
44888,Willard,OH,0
44889,Wakeman,OH,6090
44890,Willard,OH,9920
44901,Mansfield,OH,784
44902,Mansfield,OH,3490
44903,Mansfield,OH,22080
44904,Mansfield,OH,13050
44905,Mansfield,OH,10200
44906,Mansfield,OH,14200
44907,Mansfield,OH,12210
44999,Mansfield,OH,0
45001,Addyston,OH,906
45002,Cleves,OH,12760
45003,College Corner,OH,810
45004,Collinsville,OH,148
45005,Franklin,OH,27390
45011,Hamilton,OH,64530
45012,Hamilton,OH,278
45013,Hamilton,OH,47180
45014,Fairfield,OH,42620
45015,Hamilton,OH,10470
45018,Fairfield,OH,504
45025,Hamilton,OH,0
45026,Hamilton,OH,0
45030,Harrison,OH,17890
45032,Harveysburg,OH,413
45033,Hooven,OH,240
45034,Kings Mills,OH,1210
45036,Lebanon,OH,32980
45039,Maineville,OH,24790
45040,Mason,OH,53670
45041,Miamitown,OH,356
45042,Middletown,OH,23400
45043,Middletown,OH,16
45044,Middletown,OH,47220
45050,Monroe,OH,10310
45051,Mount Saint Joseph,OH,75
45052,North Bend,OH,3940
45053,Okeana,OH,3080
45054,Oregonia,OH,2210
45055,Overpeck,OH,189
45056,Oxford,OH,12860
45061,Ross,OH,288
45062,Seven Mile,OH,813
45063,Shandon,OH,129
45064,Somerville,OH,2620
45065,South Lebanon,OH,4860
45066,Springboro,OH,24700
45067,Trenton,OH,13490
45068,Waynesville,OH,10920
45069,West Chester,OH,49800
45070,West Elkton,OH,236
45071,West Chester,OH,521
45101,Aberdeen,OH,1750
45102,Amelia,OH,21330
45103,Batavia,OH,29720
45105,Bentonville,OH,43
45106,Bethel,OH,10490
45107,Blanchester,OH,8870
45110,Buford,OH,19
45111,Camp Dennison,OH,380
45112,Chilo,OH,73
45113,Clarksville,OH,3860
45114,Cuba,OH,177
45115,Decatur,OH,105
45118,Fayetteville,OH,3370
45119,Feesburg,OH,90
45120,Felicity,OH,2950
45121,Georgetown,OH,7320
45122,Goshen,OH,9900
45123,Greenfield,OH,7200
45130,Hamersville,OH,3180
45131,Higginsport,OH,226
45132,Highland,OH,280
45133,Hillsboro,OH,19570
45135,Leesburg,OH,4410
45138,Lees Creek,OH,54
45140,Loveland,OH,52420
45142,Lynchburg,OH,3990
45144,Manchester,OH,3080
45145,Marathon,OH,58
45146,Martinsville,OH,1440
45147,Miamiville,OH,223
45148,Midland,OH,1470
45150,Milford,OH,30240
45152,Morrow,OH,11660
45153,Moscow,OH,1520
45154,Mount Orab,OH,8360
45155,Mowrystown,OH,256
45156,Neville,OH,77
45157,New Richmond,OH,8750
45158,Newtonsville,OH,438
45159,New Vienna,OH,3160
45160,Owensville,OH,590
45162,Pleasant Plain,OH,2330
45164,Port William,OH,305
45166,Reesville,OH,161
45167,Ripley,OH,2740
45168,Russellville,OH,1340
45169,Sabina,OH,4080
45171,Sardinia,OH,5370
45172,Sinking Spring,OH,160
45174,Terrace Park,OH,2350
45176,Williamsburg,OH,7870
45177,Wilmington,OH,19120
45201,Cincinnati,OH,1273
45202,Cincinnati,OH,11560
45203,Cincinnati,OH,1640
45204,Cincinnati,OH,4530
45205,Cincinnati,OH,15510
45206,Cincinnati,OH,8070
45207,Cincinnati,OH,4380
45208,Cincinnati,OH,16800
45209,Cincinnati,OH,8620
45211,Cincinnati,OH,32240
45212,Cincinnati,OH,18410
45213,Cincinnati,OH,10910
45214,Cincinnati,OH,5880
45215,Cincinnati,OH,26970
45216,Cincinnati,OH,7970
45217,Cincinnati,OH,5470
45218,Cincinnati,OH,3630
45219,Cincinnati,OH,5800
45220,Cincinnati,OH,8160
45221,Cincinnati,OH,49
45222,Cincinnati,OH,246
45223,Cincinnati,OH,10550
45224,Cincinnati,OH,17410
45225,Cincinnati,OH,6360
45226,Cincinnati,OH,5110
45227,Cincinnati,OH,16240
45228,Cincinnati,OH,344
45229,Cincinnati,OH,9270
45230,Cincinnati,OH,25590
45231,Cincinnati,OH,38090
45232,Cincinnati,OH,5290
45233,Cincinnati,OH,14590
45234,Cincinnati,OH,0
45235,Cincinnati,OH,0
45236,Cincinnati,OH,22060
45237,Cincinnati,OH,17300
45238,Cincinnati,OH,43040
45239,Cincinnati,OH,26080
45240,Cincinnati,OH,27040
45241,Cincinnati,OH,23290
45242,Cincinnati,OH,22410
45243,Cincinnati,OH,14950
45244,Cincinnati,OH,28390
45245,Cincinnati,OH,17350
45246,Cincinnati,OH,15810
45247,Cincinnati,OH,22010
45248,Cincinnati,OH,23920
45249,Cincinnati,OH,13390
45250,Cincinnati,OH,493
45251,Cincinnati,OH,20700
45252,Cincinnati,OH,4420
45253,Cincinnati,OH,426
45254,Cincinnati,OH,337
45255,Cincinnati,OH,20980
45258,Cincinnati,OH,167
45262,Cincinnati,OH,242
45263,Cincinnati,OH,34
45264,Cincinnati,OH,12
45267,Cincinnati,OH,0
45268,Cincinnati,OH,0
45269,Cincinnati,OH,0
45270,Cincinnati,OH,0
45271,Cincinnati,OH,0
45273,Cincinnati,OH,0
45274,Cincinnati,OH,0
45275,Cincinnati,OH,39
45277,Cincinnati,OH,0
45280,Cincinnati,OH,0
45296,Cincinnati,OH,0
45298,Cincinnati,OH,0
45299,Cincinnati,OH,0
45301,Alpha,OH,196
45302,Anna,OH,4300
45303,Ansonia,OH,2000
45304,Arcanum,OH,6870
45305,Bellbrook,OH,10960
45306,Botkins,OH,2130
45307,Bowersville,OH,377
45308,Bradford,OH,4270
45309,Brookville,OH,11100
45310,Burkettsville,OH,259
45311,Camden,OH,5060
45312,Casstown,OH,1450
45314,Cedarville,OH,3030
45315,Clayton,OH,4360
45316,Clifton,OH,199
45317,Conover,OH,980
45318,Covington,OH,5010
45319,Donnelsville,OH,356
45320,Eaton,OH,13840
45321,Eldorado,OH,830
45322,Englewood,OH,19430
45323,Enon,OH,4940
45324,Fairborn,OH,30660
45325,Farmersville,OH,2430
45326,Fletcher,OH,1080
45327,Germantown,OH,8440
45328,Gettysburg,OH,522
45330,Gratis,OH,812
45331,Greenville,OH,19760
45332,Hollansburg,OH,590
45333,Houston,OH,1370
45334,Jackson Center,OH,1960
45335,Jamestown,OH,6410
45336,Kettlersville,OH,167
45337,Laura,OH,1720
45338,Lewisburg,OH,4750
45339,Ludlow Falls,OH,1150
45340,Maplewood,OH,730
45341,Medway,OH,3400
45342,Miamisburg,OH,33280
45343,Miamisburg,OH,315
45344,New Carlisle,OH,15750
45345,New Lebanon,OH,5350
45346,New Madison,OH,2030
45347,New Paris,OH,3740
45348,New Weston,OH,890
45349,North Hampton,OH,429
45350,North Star,OH,156
45351,Osgood,OH,287
45352,Palestine,OH,203
45353,Pemberton,OH,159
45354,Phillipsburg,OH,639
45356,Piqua,OH,22380
45358,Pitsburg,OH,376
45359,Pleasant Hill,OH,1880
45360,Port Jefferson,OH,366
45361,Potsdam,OH,177
45362,Rossburg,OH,1000
45363,Russia,OH,1760
45365,Sidney,OH,26680
45367,Sidney,OH,0
45368,South Charleston,OH,4410
45369,South Vienna,OH,3370
45370,Spring Valley,OH,2220
45371,Tipp City,OH,19340
45372,Tremont City,OH,469
45373,Troy,OH,32440
45374,Troy,OH,0
45377,Vandalia,OH,13710
45378,Verona,OH,444
45380,Versailles,OH,5220
45381,West Alexandria,OH,4980
45382,West Manchester,OH,1040
45383,West Milton,OH,6100
45384,Wilberforce,OH,381
45385,Xenia,OH,33930
45387,Yellow Springs,OH,4870
45388,Yorkshire,OH,790
45389,Christiansburg,OH,527
45390,Union City,OH,2780
45400,Dayton,OH,0
45401,Dayton,OH,687
45402,Dayton,OH,7190
45403,Dayton,OH,11390
45404,Dayton,OH,8330
45405,Dayton,OH,14090
45406,Dayton,OH,16460
45408,Dayton,OH,6604
45409,Dayton,OH,5490
45410,Dayton,OH,12070
45412,Dayton,OH,19
45413,Dayton,OH,241
45414,Dayton,OH,18390
45415,Dayton,OH,11160
45416,Dayton,OH,4700
45417,Dayton,OH,21180
45418,Dayton,OH,5055
45419,Dayton,OH,14850
45420,Dayton,OH,21130
45422,Dayton,OH,0
45423,Dayton,OH,29
45424,Dayton,OH,46420
45426,Dayton,OH,13640
45427,Dayton,OH,8060
45428,Dayton,OH,55
45429,Dayton,OH,23790
45430,Dayton,OH,7240
45431,Dayton,OH,24270
45432,Dayton,OH,13640
45433,Dayton,OH,1450
